pedido_id,cliente_id,produto_id,data_compra,quantidade,preco,status
1596,169.0,11,2024-06-20,9,1648.89,cancelado
1597,331.0,27,2025-02-16,-8,1352.43,entregue
1598,150.0,29,2026-04-09,6,2302.35,entregue
1599,34.0,22,2024-09-29,4,2535.35,cancelado
1600,244.0,27,2024-01-25,1,590.15,entregue
1601,72.0,4,2025-11-18,9,3278.0,entregue
1602,274.0,29,2025-05-18,5,2435.15,entregue
1603,366.0,19,2024-09-11,7,2864.47,cancelado
1604,295.0,19,2024-10-02,9,1213.1,entregue
1605,275.0,21,2025-04-19,6,1628.15,enviado
1606,210.0,6,2025-01-08,2,664.62,processando
1607,325.0,15,2025-03-20,7,2577.79,entregue
1608,383.0,14,2025-07-28,2,2456.38, ENVIADO 
1609,64.0,11,2025-06-22,3,-1878.31,entregue
1610,373.0,10,2025-12-19,9,512.73,entregue
1611,232.0,32,2025-05-01,1,3895.55,processando
1612,330.0,23,2025-01-01,10,42.2,entregue
1613,294.0,19,2024-08-09,8,652.69,processando
1614,212.0,4,2025-08-07,1,317.92,entregue
1615,286.0,5,2025-07-31,1,827.19,entregue
1616,270.0,26,2024-01-26,1,1317.17,processando
1617,261.0,4,2024-08-04,9,293.99,entregue
1618,219.0,10,2026-03-14,8,311.81,entregue
1619,113.0,18,2026-03-03,1,2378.28,entregue
1620,370.0,12,2026-02-11,1,3973.24,entregue
1621,397.0,1,2025-02-18,4,3772.22,processando
1622,367.0,19,2024-04-22,4,3006.18,processando
1623,220.0,2,2025-05-06,-5,1599.18,entregue
1624,87.0,27,2024-12-20,7,2530.82,entregue
1625,229.0,9,2025-09-02,7,1051.54,enviado
1626,40.0,31,2026-02-27,4,1286.21,entregue
1627,102.0,21,2026-01-11,2,2470.1,processando
1628,,17,2025-11-22,10,3618.51,enviado
1629,156.0,24,2025-10-18,5,-726.83,enviado
1630,307.0,22,2025-03-19,10,2274.19,entregue
1631,106.0,26,2025-06-23,10,3703.19,entregue
1632,19.0,7,2025-05-28,10,1666.61,entregue
1633,214.0,6,2025-02-15,2,3364.68,entregue
1634,27.0,25,2025-08-20,4,768.04,cancelado
1635,122.0,30,2024-08-21,10,2684.26,entregue
1636,381.0,4,2024-08-20,7,2723.38,entregue
1637,390.0,5,2025-02-01,6,1882.71,entregue
1638,229.0,9,2024-02-05,9,24.52,cancelado
1639,28.0,11,2026-04-03,6,3511.32,enviado
1640,156.0,24,2025-09-04,4,2046.07,cancelado
1641,314.0,1,2024-04-12,-9,1636.93,cancelado
1642,305.0,14,2024-06-20,7,3991.9,processando
1643,265.0,13,2024-11-19,5,2755.69,processando
1644,303.0,23,2024-04-09,9,640.53,entregue
1645,383.0,12,2025-01-09,2,2112.09,processando
1646,50.0,22,2025-02-05,6,2670.1,entregue
1647,3.0,22,2024-04-19,7,1961.38,cancelado
1648,376.0,27,2025-04-18,8,2983.98,entregue
1649,156.0,7,2024-09-22,5,295.89,enviado
1650,3.0,13,2024-09-29,2,2632.1,entregue
1651,24.0,30,2024-07-31,2,272.0,entregue
1652,366.0,14,2025-10-16,7,397.24,cancelado
1653,76.0,15,2026-02-01,8,624.0,enviado
1654,358.0,8,2024-10-02,9,239.02,cancelado
1655,116.0,10,2024-11-22,9,2854.94,entregue
1656,170.0,6,2025-01-02,1,2199.29,entregue
1657,292.0,10,2025-12-08,7,3017.76,entregue
1658,292.0,16,2024-04-30,7,1799.87,entregue
1659,27.0,12,2025-10-09,5,1959.16,entregue
1660,8.0,1,2024-07-19,7,905.82,enviado
1661,339.0,5,2024-02-26,7,3275.23,entregue
1662,175.0,30,2025-11-20,1,109.02,enviado
1663,266.0,21,2024-01-17,5,677.08,entregue
1664,17.0,19,2025-06-17,4,1069.1,entregue
1665,176.0,24,2025-09-17,6,2104.1,processando
1666,51.0,32,2024-04-06,4,153.6,cancelado
1667,253.0,18,2025-01-09,10,2735.04,cancelado
1668,340.0,18,2026-02-20,5,2133.3,entregue
1669,11.0,20,2025-08-03,7,739.32,cancelado
1670,204.0,24,2026-01-04,5,253.69,cancelado
1671,278.0,1,2025-01-07,10,903.98,entregue
1672,230.0,9,2025-05-13,10,1717.71,entregue
1673,111.0,5,2024-07-06,1,3867.3,entregue
1674,195.0,6,2025-10-31,3,3070.2,processando
1675,80.0,9,2026-03-22,8,908.57,processando
1676,381.0,27,2024-01-11,10,1707.76,enviado
1677,116.0,19,2025-02-21,10,1315.34,enviado
1678,255.0,12,2026-03-17,1,2609.45,enviado
1679,121.0,4,2024-05-16,7,1299.76,entregue
1680,84.0,28,2024-09-21,1,2870.41,enviado
1681,154.0,13,2025-01-14,2,553.97,cancelado
1682,335.0,10,2025-06-21,10,2585.94,enviado
1683,99.0,1,2026-04-02,7,-3800.3,processando
1684,371.0,5,2024-03-26,9,1033.33,enviado
1685,13.0,26,2026-02-06,6,3498.4,entregue
1686,141.0,6,2024-04-11,9,636.73,entregue
1687,51.0,22,2025-10-29,5,2107.76,entregue
1688,71.0,30,2024-12-19,8,2852.3,entregue
1689,224.0,24,2024-10-03,10,355.81,processando
1690,244.0,27,2024-03-16,6,3919.3,entregue
1691,85.0,21,2026-02-27,7,159.54,entregue
1692,233.0,5,2025-09-01,3,2550.51,entregue
1693,127.0,7,2024-09-29,5,3770.69,entregue
1694,110.0,24,2026-01-25,8,3520.94,entregue
1695,238.0,21,2025-01-06,1,3664.57,cancelado
1696,56.0,15,2025-01-06,-8,1756.0,cancelado
1697,54.0,8,2024-03-09,7,734.59,entregue
1698,78.0,11,2025-05-13,9,2634.06,processando
1699,144.0,27,2024-10-25,5,29.43,enviado
1700,281.0,9,2025-07-31,8,660.58,enviado
1701,13.0,31,2024-06-25,8,3118.87,entregue
1702,189.0,21,2025-05-22,7,1234.27,processando
1703,34.0,29,2024-09-28,3,2337.19,entregue
1704,8.0,22,2025-03-12,5,927.09,cancelado
1705,114.0,15,2025-02-02,1,2604.18,entregue
1706,150.0,22,2025-09-19,3,2548.9,processando
1707,361.0,5,2025-04-28,10,156.87,entregue
1708,104.0,17,2025-08-31,1,3236.23,entregue
1709,217.0,25,2025-06-30,1,885.09,entregue
1710,43.0,21,2025-12-10,9,3202.45,processando
1711,155.0,22,2025-05-31,7,3811.75,cancelado
1712,54.0,28,2025-01-02,3,1939.31,entregue
1713,389.0,10,2025-01-20,2,1849.07,cancelado
1714,293.0,27,2025-02-21,5,2193.73,enviado
1715,44.0,18,2024-04-08,8,3844.21,enviado
1716,155.0,16,2025-12-16,8,2606.9,cancelado
1717,228.0,31,2024-09-03,1,2461.34,cancelado
1718,72.0,17,2024-06-05,4,3622.38,cancelado
1719,318.0,8,2025-06-21,3,2114.75,cancelado
1720,101.0,12,2025-12-10,-6,3364.23,enviado
1721,297.0,29,2024-01-10,3,780.14,enviado
1722,142.0,12,2024-04-19,7,1506.29,processando
1723,344.0,7,2025-08-19,10,-1032.16,enviado
1724,160.0,10,2025-11-02,2,1919.25, ENTREGUE 
1725,371.0,1,2024-10-18,2,2281.83,cancelado
1726,260.0,1,2025-03-03,8,3567.74,processando
1727,218.0,15,2024-12-01,6,1068.36,processando
1728,1.0,2,2025-08-05,5,993.67,enviado
1729,176.0,16,2026-01-16,10,1236.03,enviado
1730,185.0,20,2024-07-25,2,3180.7,enviado
1731,391.0,19,2025-02-15,2,2846.63,entregue
1732,340.0,1,2025-01-12,8,2406.86,entregue
1733,355.0,28,2024-08-27,10,718.28,cancelado
1734,7.0,21,2025-12-14,4,2293.85,entregue
1735,170.0,22,2026-04-15,4,3648.74,processando
1736,285.0,11,2026-01-18,-6,3075.81,processando
1737,306.0,31,2024-12-08,7,340.63,entregue
1738,117.0,10,2025-01-24,4,1187.94,entregue
1739,56.0,26,2024-09-05,8,2164.13,processando
1740,126.0,20,2025-07-14,3,111.73,entregue
1741,262.0,14,2025-07-06,10,1883.83,entregue
1742,278.0,28,2024-02-02,10,366.6,processando
1743,114.0,6,2024-09-13,4,2667.62,processando
1744,347.0,7,2025-02-04,9,621.76,cancelado
1745,35.0,11,2026-04-06,8,3642.0,cancelado
1746,250.0,1,2024-07-22,8,3125.21,entregue
1747,209.0,7,2025-03-13,3,1763.22,enviado
1748,12.0,4,2024-12-23,10,1282.12,entregue
1749,196.0,21,2024-08-05,6,1011.96,cancelado
1750,237.0,3,2024-05-19,5,3643.51,entregue
1751,31.0,4,2024-09-09,2,723.29,entregue
1752,272.0,23,2025-04-28,7,3894.88,entregue
1753,379.0,29,2024-02-08,9,987.43,enviado
1754,217.0,26,2026-02-10,5,2384.15,cancelado
1755,393.0,29,2024-06-09,3,1188.32,enviado
1756,122.0,14,2024-11-21,8,471.1,entregue
1757,24.0,15,2024-06-09,8,1167.22,cancelado
1758,202.0,30,2025-09-08,9,1895.93,entregue
1759,397.0,3,2025-03-04,10,469.61,enviado
1760,391.0,27,2024-12-10,9,1621.11,entregue
1761,81.0,21,2024-02-02,5,2202.12,entregue
1762,297.0,9,2025-06-09,10,671.98,processando
1763,392.0,23,2025-11-12,2,3230.09,entregue
1764,203.0,5,2025-07-17,1,1620.76,entregue
1765,155.0,9,2025-04-26,6,708.98,entregue
1766,188.0,19,2025-03-01,7,2086.67,entregue
1767,306.0,22,2024-11-24,5,2527.82,entregue
1768,118.0,19,2025-12-14,5,-2919.64,entregue
1769,53.0,27,2024-07-29,9,3148.72,processando
1770,98.0,24,2026-02-24,-8,3391.51,processando
1771,227.0,15,2025-02-27,3,352.62,enviado
1772,381.0,12,2026-01-21,9,265.88,enviado
1773,207.0,28,2025-02-28,8,2462.35,processando
1774,26.0,30,2026-01-28,6,1000.12,entregue
1775,153.0,6,2024-01-31,8,2934.81,enviado
1776,287.0,21,2025-01-07,1,2236.15,cancelado
1777,237.0,28,2025-11-19,2,1892.59,entregue
1778,141.0,1,2025-07-02,6,3656.81,cancelado
1779,72.0,20,2025-09-08,3,3929.47,processando
1780,326.0,9,2024-11-28,8,3401.87,entregue
1781,9.0,4,2024-03-31,5,1630.45,enviado
1782,84.0,16,2025-03-28,6,2903.12,cancelado
1783,111.0,10,2024-04-13,6,1967.32,entregue
1784,353.0,2,2024-02-18,2,1820.45,entregue
1785,136.0,20,2026-04-04,4,2086.56,cancelado
1786,341.0,31,2025-11-25,3,1066.31,cancelado
1787,287.0,22,2025-01-22,5,784.55,entregue
1788,180.0,28,2024-03-05,2,3192.64,entregue
1789,385.0,30,2026-01-20,10,3105.37,processando
1790,207.0,5,2024-09-27,1,986.09,processando
1791,4.0,28,2024-04-20,7,3570.85,entregue
1792,356.0,19,2024-07-29,6,1157.14,enviado
1793,55.0,7,2024-03-04,-1,198.03,enviado
1794,67.0,32,2024-06-23,10,2109.94,processando
1795,126.0,23,2025-04-25,5,1267.74,cancelado
1796,126.0,25,2024-09-29,7,3765.44,entregue
1797,96.0,25,2025-03-10,6,390.53,cancelado
1798,342.0,31,2025-09-15,4,2331.71,entregue
1799,379.0,22,2024-04-22,1,3965.64,cancelado
1800,327.0,16,2024-09-23,5,3172.05,entregue
1801,67.0,16,2024-03-20,3,790.32,enviado
1802,268.0,7,2024-11-15,3,341.1,cancelado
1803,327.0,29,2024-02-12,7,2762.13,cancelado
1804,371.0,31,2024-03-20,10,1583.5,entregue
1805,39.0,20,2024-02-18,2,3315.7,entregue
1806,273.0,2,2024-05-13,-4,3121.18,entregue
1807,336.0,16,2024-01-19,9,408.26,cancelado
1808,382.0,15,2025-06-04,6,2758.35,processando
1809,238.0,9,2025-06-04,1,2032.21,entregue
1810,195.0,3,2026-01-25,7,2149.82,entregue
1811,125.0,5,2026-03-23,9,3016.78,enviado
1812,116.0,29,2024-08-06,9,896.65,processando
1813,38.0,14,2024-11-15,10,2231.95,processando
1814,380.0,4,2025-01-11,7,1296.61,entregue
1815,79.0,19,2025-05-22,4,2544.74,enviado
1816,98.0,5,2025-06-08,7,2503.63,enviado
1817,,26,2024-10-02,-10,2979.75,enviado
1818,216.0,32,2024-07-26,9,901.87,cancelado
1819,190.0,23,2024-05-31,7,2476.73,entregue
1820,79.0,1,2024-01-16,7,1001.86,entregue
1821,323.0,13,2026-01-07,3,468.95,entregue
1822,151.0,25,2024-09-01,4,1546.63,cancelado
1823,144.0,19,2025-11-24,8,3918.15,enviado
1824,381.0,5,2025-10-22,9,1070.48,entregue
1825,337.0,20,2026-04-28,1,254.12,enviado
1826,167.0,10,2025-12-25,8,2336.71,entregue
1827,145.0,24,2024-03-04,5,1206.98,cancelado
1828,1.0,24,2025-05-28,6,3075.26,entregue
1829,350.0,17,2026-01-03,6,346.29,processando
1830,48.0,6,2025-03-01,5,3604.09,processando
1831,297.0,1,2024-02-06,2,1519.61,entregue
1832,324.0,26,2025-10-22,1,2190.26,enviado
1833,162.0,29,2025-06-16,7,801.71,entregue
1834,333.0,31,2024-06-12,4,2131.11,processando
1835,386.0,19,2026-01-04,6,1296.78,entregue
1836,358.0,11,2024-10-07,2,889.95,entregue
1837,35.0,3,2024-12-18,9,1177.87,cancelado
1838,50.0,7,2025-01-20,9,652.03,cancelado
1839,97.0,22,2025-03-05,5,247.38,entregue
1840,364.0,31,2024-03-09,9,2260.43,processando
1841,290.0,5,2025-01-04,3,1750.22,entregue
1842,333.0,6,2026-01-18,4,2325.87,entregue
1843,351.0,2,2026-04-27,8,-2656.59, ENVIADO 
1844,359.0,15,2025-10-06,2,2490.68,processando
1845,132.0,15,2025-10-08,7,3556.03,processando
1846,102.0,13,2025-09-06,8,3754.14,enviado
1847,253.0,10,2024-07-14,4,1694.39,entregue
1848,399.0,27,2025-03-02,9,375.11, ENTREGUE 
1849,315.0,13,2025-08-12,6,3066.94,entregue
1850,63.0,22,2024-01-18,3,2018.47,processando
1851,268.0,24,2025-07-13,4,3135.98,enviado
1852,157.0,12,2024-10-03,10,1239.54,enviado
1853,338.0,26,2024-09-12,3,816.89,entregue
1854,196.0,29,2024-07-17,7,2672.38,enviado
1855,212.0,28,2025-12-03,6,2706.4,processando
1856,287.0,15,2026-04-03,1,1539.6,processando
1857,244.0,32,2025-11-05,5,1071.77,processando
1858,386.0,28,2024-11-20,6,664.75,cancelado
1859,159.0,16,2025-03-21,2,1220.83,enviado
1860,152.0,1,2025-03-09,4,1870.82,entregue
1861,17.0,17,2025-02-08,2,2610.19,cancelado
1862,349.0,20,2025-08-04,7,1311.97,enviado
1863,57.0,15,2024-01-17,3,2188.75,entregue
1864,185.0,8,2024-06-26,1,2708.12,cancelado
1865,9.0,25,2024-05-30,9,21.41,cancelado
1866,381.0,27,2024-06-28,9,1194.54,enviado
1867,219.0,20,2026-04-22,2,393.16,enviado
1868,236.0,11,2025-05-10,2,1143.37,cancelado
1869,57.0,2,2025-06-18,1,209.46,entregue
1870,234.0,22,2024-10-29,6,84.0,entregue
1871,356.0,32,2026-02-06,10,2042.23,processando
1872,134.0,27,2026-02-11,10,2961.09,cancelado
1873,340.0,10,2024-01-27,3,3162.45,enviado
1874,379.0,5,2024-04-12,4,3024.73,entregue
1875,88.0,32,2024-07-10,4,3901.5,entregue
1876,173.0,21,2025-09-01,4,1826.77,entregue
1877,114.0,1,2024-05-15,6,81.03,entregue
1878,100.0,1,2026-02-26,-9,1870.57,enviado
1879,321.0,12,2026-04-05,2,1908.49,processando
1880,200.0,22,2025-07-12,4,1173.58,entregue
1881,350.0,11,2025-12-31,1,2302.61,entregue
1882,373.0,1,2024-01-24,6,3920.51,entregue
1883,270.0,7,2024-05-04,7,1561.15,entregue
1884,193.0,10,2025-10-04,1,2658.14, PROCESSANDO 
1885,47.0,5,2025-04-05,8,3019.07,processando
1886,264.0,17,2024-10-31,7,1658.75,cancelado
1887,71.0,14,2026-01-09,5,1969.55,entregue
1888,162.0,30,2025-08-26,10,1407.02,cancelado
1889,114.0,6,2024-03-12,5,1131.58,entregue
1890,319.0,22,2025-12-05,9,1325.92,entregue
1891,220.0,2,2024-01-02,9,1031.49,processando
1892,222.0,9,2025-12-05,7,2655.66,entregue
1893,56.0,21,2025-01-23,7,2797.59,entregue
1894,161.0,3,2024-12-31,7,3002.32,enviado
1895,195.0,2,2024-01-06,7,212.37,processando
1896,309.0,5,2025-12-02,1,1441.53,entregue
1897,394.0,11,2024-08-03,6,3622.66,cancelado
1898,54.0,19,2024-09-05,6,161.17,processando
1899,178.0,7,2024-02-03,1,3827.42,enviado
1900,344.0,16,2025-01-08,2,3596.42,cancelado
1901,231.0,30,2025-11-25,-1,3006.11,cancelado
1902,399.0,9,2025-12-01,3,1797.68,entregue
1903,224.0,10,2026-03-26,5,1212.72,entregue
1904,6.0,20,2025-11-15,3,1302.95,entregue
1905,167.0,8,2024-04-27,9,2435.47,processando
1906,86.0,4,2025-08-13,2,867.32,enviado
1907,294.0,29,2024-08-19,3,870.04,entregue
1908,68.0,24,2026-03-06,9,889.28,cancelado
1909,61.0,27,2025-03-27,7,381.37,entregue
1910,9.0,27,2025-06-07,9,3710.73,entregue
1911,65.0,21,2024-04-20,5,639.77,entregue
1912,223.0,4,2024-11-26,4,760.71,cancelado
1913,18.0,30,2024-05-10,10,3109.11,processando
1914,216.0,23,2025-04-04,7,863.17,cancelado
1915,264.0,4,2024-11-04,3,3202.68,cancelado
1916,224.0,21,2024-09-02,2,231.22,cancelado
1917,271.0,29,2025-09-09,3,499.32,entregue
1918,139.0,6,2025-03-30,1,2266.43,enviado
1919,79.0,3,2025-09-19,10,2787.17,processando
1920,340.0,23,2026-02-23,6,1879.55,cancelado
1921,4.0,6,2025-07-13,7,3735.16,entregue
1922,247.0,32,2025-05-12,3,3901.34,entregue
1923,88.0,20,2025-09-19,8,1466.7,entregue
1924,257.0,31,2024-10-26,9,757.37,entregue
1925,89.0,6,2024-08-04,1,1503.83,entregue
1926,314.0,11,2024-03-09,7,941.97,entregue
1927,396.0,12,2024-02-06,7,3733.49,cancelado
1928,4.0,4,2026-03-21,2,469.15,processando
1929,233.0,21,2025-10-05,4,2949.13,entregue
1930,23.0,16,2024-04-05,10,288.22,cancelado
1931,59.0,21,2024-12-25,1,1652.47,entregue
1932,169.0,2,2024-11-30,2,2897.54,enviado
1933,354.0,4,2024-03-29,10,21.69,entregue
1934,375.0,20,2024-12-03,6,321.01,cancelado
1935,188.0,6,2024-02-27,8,1063.16,entregue
1936,351.0,13,2025-02-03,-4,3562.82,entregue
1937,207.0,20,2024-01-26,5,2474.27,entregue
1938,236.0,20,2024-04-06,5,2451.84,enviado
1939,131.0,26,2026-03-31,-5,2095.48,cancelado
1940,104.0,11,2024-01-31,9,175.5,entregue
1941,6.0,5,2025-09-26,9,3210.2,entregue
1942,100.0,13,2025-10-10,5,2808.28,entregue
1943,277.0,20,2025-05-29,5,3757.19,entregue
1944,111.0,31,2025-03-03,7,3281.03,entregue
1945,368.0,6,2025-08-09,7,643.47,entregue
1946,295.0,19,2025-05-26,8,3956.03,entregue
1947,379.0,31,2024-06-19,10,1230.08,entregue
1948,276.0,14,2024-11-24,4,721.37,entregue
1949,353.0,25,2025-04-16,9,2346.97,enviado
1950,54.0,12,2024-09-12,-1,680.1,cancelado
1951,100.0,19,2026-02-20,10,3206.99,entregue
1952,382.0,19,2024-06-02,2,226.78,entregue
1953,0.0,16,2025-04-22,9,506.12,entregue
1954,326.0,19,2026-01-13,6,844.56,enviado
1955,61.0,11,2024-11-10,4,1417.92,cancelado
1956,36.0,32,2025-01-03,8,3082.75,entregue
1957,215.0,29,2025-08-10,9,2206.02,entregue
1958,159.0,10,2025-05-23,6,3875.92,cancelado
1959,60.0,25,2026-02-08,8,2429.44,cancelado
1960,354.0,20,2025-08-06,3,2291.39,entregue
1961,133.0,9,2025-12-30,3,3926.07,entregue
1962,313.0,24,2024-03-18,6,3733.92,processando
1963,100.0,5,2025-02-24,5,1012.23,cancelado
1964,323.0,5,2024-04-05,2,2644.46,entregue
1965,190.0,18,2025-09-08,9,3863.98,entregue
1966,296.0,2,2025-08-01,7,312.57,entregue
1967,94.0,22,2024-05-29,8,3592.91,entregue
1968,346.0,14,2025-10-30,5,211.36,entregue
1969,140.0,15,2024-01-04,8,1220.12,entregue
1970,375.0,27,2024-01-16,8,3026.52,entregue
1971,103.0,8,2025-03-03,10,2653.85,entregue
1972,78.0,13,2026-01-01,2,1124.95,processando
1973,184.0,3,2025-04-30,2,865.48,entregue
1974,349.0,3,2025-10-11,-7,3763.86,processando
1975,324.0,22,2025-06-30,3,302.37,entregue
1976,188.0,5,2025-06-06,7,2077.68,enviado
1977,373.0,11,2025-01-26,6,1495.32,entregue
1978,75.0,30,2025-01-12,3,3611.59,entregue
1979,258.0,24,2024-01-28,10,2387.67,enviado
1980,75.0,1,2024-03-06,4,3026.43,cancelado
1981,3.0,22,2025-02-10,8,492.43,enviado
1982,150.0,10,2025-08-08,6,2472.01,cancelado
1983,210.0,32,2024-05-21,8,2332.98,entregue
1984,216.0,21,2024-04-09,2,3208.54,enviado
1985,36.0,14,2026-02-10,9,3387.58,entregue
1986,300.0,21,2024-10-30,3,400.74,entregue
1987,265.0,2,2024-04-02,1,3538.81,enviado
1988,258.0,3,2024-08-07,10,3746.21,entregue
1989,138.0,21,2025-07-02,8,1958.74,entregue
1990,4.0,10,2025-09-16,4,3713.08,cancelado
1991,222.0,7,2024-04-09,3,545.88,entregue
1992,47.0,12,2025-10-09,9,3401.68,entregue
1993,56.0,21,2025-05-16,10,880.82, ENVIADO 
1994,261.0,17,2026-03-05,5,104.18,entregue
1995,223.0,16,2024-06-17,1,3118.52,entregue
1996,355.0,20,2025-06-01,1,275.01,entregue
1997,105.0,2,2025-01-07,7,3047.47,processando
1998,336.0,17,2024-11-28,3,1093.95,enviado
1999,90.0,27,2024-02-15,10,3688.62,entregue
2000,57.0,10,2025-04-20,4,3381.78,entregue
