pedido_id,cliente_id,produto_id,data_compra,quantidade,preco,status
1593,32.0,5,2025-08-21,3,3310.16,entregue
1594,34.0,26,2025-08-28,1,1291.37,processando
1595,37.0,9,2026-04-17,5,975.28,processando
1596,49.0,18,2025-02-12,6,503.21,enviado
1597,39.0,21,2024-11-09,8,2018.14,entregue
1598,45.0,31,2025-11-23,3,3661.93,processando
1599,16.0,19,2025-06-10,6,1346.97,entregue
1600,38.0,5,2025-12-20,2,2916.94,cancelado
1601,12.0,18,2025-08-01,5,927.04,entregue
1602,39.0,23,2026-01-05,4,2107.12,processando
1603,47.0,9,2024-07-01,3,254.16,entregue
1604,0.0,17,2025-09-10,9,731.37,entregue
1605,12.0,5,2024-09-06,8,2696.02,enviado
1606,38.0,9,2025-04-11,7,3992.56,entregue
1607,39.0,16,2026-04-28,2,1950.13,enviado
1608,9.0,31,2024-09-20,5,1367.98,cancelado
1609,21.0,10,2026-01-21,7,1492.35,entregue
1610,8.0,16,2024-04-29,8,309.34,entregue
1611,2.0,3,2024-07-18,3,1714.43,cancelado
1612,39.0,19,2025-02-26,1,2054.56,entregue
1613,44.0,14,2025-06-04,1,3026.74,entregue
1614,8.0,1,2025-09-08,6,836.77, CANCELADO 
1615,9.0,12,2024-12-27,5,2327.92,entregue
1616,23.0,8,2025-08-14,8,1627.61,entregue
1617,6.0,20,2024-08-13,6,1727.62,processando
1618,22.0,7,2024-03-09,8,2175.53,processando
1619,31.0,10,2025-04-04,9,3674.12,processando
1620,5.0,6,2025-10-21,1,1763.89,entregue
1621,30.0,29,2025-03-18,8,3732.33,enviado
1622,20.0,4,2024-04-25,3,657.6,enviado
1623,26.0,9,2025-11-19,9,220.2,entregue
1624,,9,2024-06-22,1,2887.99,cancelado
1625,49.0,28,2025-08-25,7,63.53,cancelado
1626,45.0,31,2024-03-11,2,3897.45,entregue
1627,34.0,7,2025-07-27,5,1754.69,entregue
1628,10.0,32,2024-04-21,10,2821.4,entregue
1629,47.0,21,2025-09-02,9,1696.84,entregue
1630,21.0,1,2025-05-20,10,1735.42,entregue
1631,28.0,31,2025-07-20,2,3516.58,processando
1632,40.0,29,2024-08-18,5,1669.95,entregue
1633,42.0,27,2025-03-02,10,1535.86,entregue
1634,5.0,11,2024-05-10,5,1577.25,processando
1635,45.0,8,2025-04-30,10,335.32,entregue
1636,25.0,32,2025-03-01,3,2583.01,entregue
1637,50.0,21,2024-09-15,-6,3507.27,entregue
1638,24.0,17,2024-03-29,1,3687.95,cancelado
1639,6.0,13,2025-02-16,6,3708.18,entregue
1640,11.0,29,2024-10-17,8,3397.7,enviado
1641,30.0,23,2025-08-04,8,2641.94,entregue
1642,0.0,29,2024-02-17,10,119.82,enviado
1643,12.0,18,2025-08-23,1,1154.77,entregue
1644,9.0,17,2024-03-06,9,1525.86,processando
1645,37.0,13,2024-02-03,6,2296.89,enviado
1646,46.0,23,2025-01-23,5,3280.36,entregue
1647,30.0,5,2024-05-04,2,3435.56,entregue
1648,48.0,10,2024-04-02,2,1048.23,entregue
1649,14.0,10,2024-07-20,7,2843.49,enviado
1650,6.0,16,2024-11-15,4,509.27,entregue
1651,21.0,31,2026-03-12,9,1205.67,entregue
1652,15.0,16,2026-01-17,9,2260.68,enviado
1653,17.0,15,2025-01-04,2,2359.45,entregue
1654,24.0,21,2025-02-28,9,605.43,processando
1655,4.0,8,2024-05-17,6,409.77,cancelado
1656,6.0,16,2025-06-26,3,1727.72,cancelado
1657,27.0,10,2024-03-03,2,838.06,enviado
1658,46.0,30,2025-06-04,6,2242.0,enviado
1659,15.0,27,2025-03-24,6,2637.13,entregue
1660,3.0,1,2025-11-23,2,3952.15,enviado
1661,4.0,25,2025-05-30,1,3437.04,enviado
1662,1.0,3,2025-04-29,5,2763.5,cancelado
1663,31.0,19,2026-04-10,2,1430.72,enviado
1664,19.0,31,2026-02-11,9,3621.38,cancelado
1665,9.0,16,2025-02-23,9,966.79,cancelado
1666,4.0,1,2024-09-26,7,1048.35,entregue
1667,17.0,16,2024-09-11,9,1751.47,entregue
1668,31.0,25,2025-07-19,9,2104.34,entregue
1669,35.0,10,2024-12-11,6,213.3,processando
1670,39.0,17,2026-02-23,2,887.79,cancelado
1671,12.0,9,2024-07-16,5,520.88,processando
1672,47.0,7,2024-03-20,9,2002.72,entregue
1673,30.0,14,2024-10-25,1,510.26,processando
1674,26.0,26,2025-01-25,2,2616.58,processando
1675,3.0,17,2026-04-05,5,1534.51,cancelado
1676,44.0,20,2024-07-13,6,2547.02,entregue
1677,44.0,9,2024-01-27,7,2633.22,entregue
1678,44.0,8,2025-10-26,3,1908.04,entregue
1679,6.0,7,2025-07-28,9,2737.34,processando
1680,12.0,22,2025-10-28,8,303.11,entregue
1681,48.0,32,2025-07-22,10,946.23,entregue
1682,35.0,17,2025-08-12,5,1501.79,entregue
1683,18.0,31,2024-09-20,5,1438.33,entregue
1684,45.0,23,2025-01-28,8,2703.75,entregue
1685,19.0,19,2024-12-06,-4,3689.94,enviado
1686,6.0,3,2024-01-28,8,3036.26,enviado
1687,36.0,15,2024-08-23,10,29.45,entregue
1688,28.0,24,2026-03-08,7,2098.71,entregue
1689,31.0,6,2024-07-09,2,1943.15,processando
1690,8.0,4,2025-06-18,4,852.1,entregue
1691,26.0,30,2024-07-01,2,545.4,cancelado
1692,11.0,29,2024-08-08,8,743.76,entregue
1693,40.0,19,2025-05-31,2,2441.0,entregue
1694,13.0,22,2026-04-28,1,3831.98,enviado
1695,6.0,6,2026-04-20,8,3286.24,entregue
1696,34.0,1,2025-04-04,3,983.03,entregue
1697,37.0,4,2025-11-14,6,2970.47,entregue
1698,14.0,3,2025-07-18,2,420.24,processando
1699,45.0,30,2025-01-11,7,2643.59,entregue
1700,20.0,11,2025-05-25,6,3122.86,enviado
1701,16.0,17,2024-08-12,6,2187.86,cancelado
1702,6.0,11,2026-01-11,1,3667.92,entregue
1703,44.0,18,2025-11-03,10,741.42,enviado
1704,24.0,1,2025-07-26,1,2853.32,entregue
1705,46.0,30,2026-01-26,2,-497.46,entregue
1706,18.0,24,2024-05-05,2,2191.29,entregue
1707,0.0,14,2024-04-14,7,73.75,entregue
1708,50.0,12,2026-04-01,5,2455.08,entregue
1709,44.0,30,2024-01-09,7,510.43,enviado
1710,10.0,29,2026-01-31,4,324.97,entregue
1711,49.0,16,2024-11-03,9,1138.37,entregue
1712,23.0,25,2024-05-21,1,2840.43,enviado
1713,15.0,22,2024-10-19,4,1445.79,enviado
1714,7.0,3,2024-03-19,4,2699.31,entregue
1715,25.0,6,2024-06-09,2,2713.39,cancelado
1716,38.0,18,2024-04-23,6,2662.62,entregue
1717,38.0,27,2026-04-01,7,2887.9,entregue
1718,39.0,26,2024-07-03,4,2470.11,cancelado
1719,35.0,23,2025-11-10,6,2189.3,entregue
1720,23.0,29,2024-06-27,3,33.6,enviado
1721,22.0,25,2025-02-18,8,3191.65,processando
1722,46.0,1,2025-09-07,5,2602.5,entregue
1723,23.0,32,2026-04-24,3,2231.93,entregue
1724,1.0,7,2024-04-13,1,1700.29,entregue
1725,42.0,32,2025-07-19,2,2367.92,cancelado
1726,35.0,30,2025-08-31,9,1610.58,enviado
1727,14.0,1,2024-01-01,8,2584.75,entregue
1728,40.0,1,2026-01-14,5,636.9,enviado
1729,10.0,17,2025-04-05,10,2617.77,cancelado
1730,,20,2026-03-29,3,2985.43,entregue
1731,39.0,3,2024-02-19,1,662.82,entregue
1732,4.0,12,2024-02-03,7,136.57,enviado
1733,12.0,15,2025-12-11,3,63.24,cancelado
1734,11.0,23,2024-11-08,2,1172.95,cancelado
1735,47.0,3,2024-03-19,5,726.13,entregue
1736,41.0,5,2025-08-19,5,1364.87,processando
1737,23.0,13,2024-11-05,7,1649.05,entregue
1738,23.0,21,2025-05-27,4,1119.72,entregue
1739,5.0,24,2024-12-29,3,3037.44,processando
1740,44.0,32,2024-07-12,1,1209.79,processando
1741,27.0,4,2026-03-25,9,1174.91,entregue
1742,42.0,26,2026-02-25,1,3922.59,processando
1743,24.0,16,2024-03-07,5,2880.84,entregue
1744,0.0,27,2024-06-01,1,2930.7,processando
1745,24.0,3,2026-02-22,2,3573.5, CANCELADO 
1746,35.0,18,2026-02-13,2,908.8,entregue
1747,17.0,10,2024-07-08,5,3592.44,entregue
1748,16.0,10,2024-11-13,1,1516.13,entregue
1749,29.0,15,2024-10-08,4,1279.81,enviado
1750,47.0,18,2025-02-15,1,2815.33,entregue
1751,4.0,22,2025-09-15,7,3714.15,entregue
1752,24.0,7,2026-03-01,1,266.22,cancelado
1753,49.0,24,2026-04-30,7,-1292.71,enviado
1754,42.0,30,2024-01-01,1,2697.91,enviado
1755,26.0,23,2024-02-14,10,1386.13,entregue
1756,18.0,9,2026-03-10,9,3430.29,entregue
1757,48.0,18,2025-07-11,8,3815.48,entregue
1758,44.0,9,2025-04-03,-3,1437.35,processando
1759,35.0,10,2025-08-12,2,407.05,processando
1760,39.0,19,2025-07-06,9,3101.21,enviado
1761,30.0,21,2026-01-22,5,3176.92,cancelado
1762,8.0,3,2025-05-19,10,713.02,cancelado
1763,8.0,9,2025-09-27,9,2429.81,entregue
1764,43.0,28,2024-01-18,2,1818.09,cancelado
1765,6.0,30,2025-05-27,10,2443.66,entregue
1766,47.0,23,2026-03-31,8,163.04,entregue
1767,31.0,3,2025-10-02,9,3708.83,entregue
1768,21.0,17,2025-01-14,9,2551.57,cancelado
1769,22.0,7,2025-01-30,5,2524.94,cancelado
1770,23.0,10,2024-12-16,5,2877.82,cancelado
1771,16.0,4,2025-05-29,3,2553.64,entregue
1772,32.0,28,2025-12-31,8,623.09,enviado
1773,39.0,30,2025-10-27,2,1229.78,entregue
1774,44.0,5,2025-09-11,6,3442.2,cancelado
1775,29.0,32,2026-04-24,10,607.71,entregue
1776,30.0,15,2025-01-21,3,1487.35,entregue
1777,40.0,7,2025-09-26,7,2342.42,processando
1778,13.0,29,2025-06-01,8,3616.62,cancelado
1779,19.0,21,2024-01-10,2,3554.66,entregue
1780,33.0,10,2024-05-01,7,2689.91,enviado
1781,49.0,26,2026-04-30,7,320.57,entregue
1782,29.0,27,2024-09-07,1,3118.62,processando
1783,28.0,26,2025-02-11,6,421.84,entregue
1784,47.0,7,2024-12-10,10,3693.34,enviado
1785,14.0,32,2024-11-22,9,2474.46,entregue
1786,24.0,9,2025-06-24,8,3955.9,enviado
1787,3.0,16,2025-07-23,9,2076.55,enviado
1788,38.0,7,2025-09-16,1,3419.27,processando
1789,41.0,24,2024-12-13,1,1803.43,entregue
1790,42.0,24,2025-01-02,7,2831.6,entregue
1791,45.0,19,2025-07-16,3,2030.64,enviado
1792,42.0,24,2026-04-20,7,16.54,processando
1793,28.0,12,2024-08-29,5,520.71,entregue
1794,49.0,17,2024-05-15,5,1430.04,entregue
1795,9.0,32,2024-11-30,4,3614.71,entregue
1796,32.0,2,2024-11-17,9,2644.43,enviado
1797,35.0,6,2024-01-31,10,1137.19,entregue
1798,13.0,3,2024-11-07,2,740.7,enviado
1799,15.0,24,2024-04-22,10,293.4,cancelado
1800,27.0,15,2025-03-08,3,3450.09,entregue
1801,11.0,16,2025-04-13,6,875.79,processando
1802,33.0,3,2025-08-04,1,2764.24,entregue
1803,23.0,6,2025-10-20,7,2578.91,entregue
1804,20.0,21,2024-03-06,2,2450.93,entregue
1805,11.0,14,2024-06-14,3,3587.36,entregue
1806,37.0,10,2025-03-24,1,1833.55,entregue
1807,47.0,28,2025-10-12,-3,2843.7,enviado
1808,27.0,29,2026-02-16,1,2909.01,cancelado
1809,39.0,28,2025-12-07,5,550.39,cancelado
1810,19.0,8,2024-11-06,2,204.37,cancelado
1811,46.0,29,2025-12-20,8,3329.15,entregue
1812,4.0,24,2024-06-15,10,1846.38,processando
1813,37.0,18,2024-09-20,8,2913.2,entregue
1814,27.0,22,2024-03-04,8,685.09,entregue
1815,27.0,6,2024-12-01,2,2551.81,entregue
1816,8.0,28,2024-08-22,8,1061.75,enviado
1817,2.0,24,2025-12-01,7,937.9,entregue
1818,39.0,25,2025-12-28,7,798.63,enviado
1819,47.0,3,2024-07-12,4,2685.86,processando
1820,0.0,17,2024-12-19,8,3418.69,enviado
1821,31.0,30,2024-07-26,8,124.86,entregue
1822,19.0,32,2024-02-05,4,597.34,entregue
1823,25.0,3,2024-01-14,10,2242.95,cancelado
1824,1.0,19,2024-03-27,3,1803.62,enviado
1825,30.0,5,2025-07-22,6,3824.14,entregue
1826,32.0,19,2025-01-25,1,3201.96,entregue
1827,33.0,18,2026-02-15,1,1428.95,enviado
1828,6.0,11,2025-06-23,8,3337.99,entregue
1829,8.0,15,2026-01-26,4,1547.59,entregue
1830,12.0,5,2025-03-12,2,3407.42,entregue
1831,12.0,1,2024-03-23,3,781.07,cancelado
1832,6.0,20,2024-09-25,4,147.72,entregue
1833,10.0,1,2024-05-20,3,325.5,cancelado
1834,40.0,8,2024-05-03,6,2377.15,entregue
1835,34.0,24,2025-09-05,5,1465.79,entregue
1836,38.0,14,2025-12-25,10,2147.62,entregue
1837,13.0,13,2025-02-18,5,3080.13,entregue
1838,25.0,21,2024-11-28,5,882.08,entregue
1839,30.0,7,2024-02-05,8,535.33,processando
1840,5.0,8,2025-07-30,10,3156.45,entregue
1841,11.0,19,2024-10-30,4,1024.43,entregue
1842,35.0,1,2026-03-02,2,1677.55,processando
1843,8.0,9,2026-04-19,5,3391.7,entregue
1844,48.0,4,2024-04-11,1,3017.79,enviado
1845,,5,2025-10-21,2,2405.87,entregue
1846,31.0,27,2024-01-18,1,440.39,cancelado
1847,27.0,17,2024-06-20,1,1184.05,entregue
1848,10.0,15,2024-06-29,10,3638.71,processando
1849,33.0,19,2024-05-05,1,1603.17,cancelado
1850,4.0,21,2024-07-05,6,2511.92,entregue
1851,2.0,23,2024-08-05,-7,2498.85,entregue
1852,43.0,29,2025-02-09,7,844.66,entregue
1853,28.0,2,2024-08-09,8,1699.46,entregue
1854,4.0,1,2024-06-23,8,1219.88,entregue
1855,35.0,3,2025-12-14,4,78.95,processando
1856,6.0,19,2025-04-23,7,2545.86,processando
1857,39.0,2,2025-09-13,3,3454.71,entregue
1858,1.0,9,2025-09-17,10,3938.34,entregue
1859,13.0,17,2024-05-29,8,2551.16,processando
1860,28.0,21,2025-08-06,4,276.78,cancelado
1861,2.0,8,2026-01-06,4,1993.94,enviado
1862,40.0,26,2024-04-06,10,2121.16,enviado
1863,25.0,1,2024-12-07,6,3336.91,entregue
1864,2.0,17,2025-05-06,3,1376.71,entregue
1865,11.0,12,2024-10-14,10,2556.17,entregue
1866,4.0,27,2025-09-21,5,18.67, ENTREGUE 
1867,0.0,5,2024-09-28,3,2931.06,enviado
1868,13.0,29,2024-12-16,2,591.68,processando
1869,4.0,3,2025-05-14,5,1945.17,cancelado
1870,42.0,13,2024-06-02,4,2551.43,entregue
1871,31.0,25,2024-09-22,4,2775.83,processando
1872,25.0,27,2024-03-18,7,1353.21,cancelado
1873,19.0,26,2025-08-08,7,828.61,entregue
1874,27.0,27,2024-03-03,5,1502.09,entregue
1875,31.0,4,2025-06-16,1,2414.12,entregue
1876,1.0,13,2024-05-04,-6,733.16,entregue
1877,1.0,19,2026-02-15,10,198.42,enviado
1878,4.0,23,2024-03-30,3,3751.74,processando
1879,15.0,31,2024-02-23,1,235.6,processando
1880,7.0,4,2026-01-24,6,1076.4,processando
1881,9.0,27,2025-10-03,5,598.9, ENTREGUE 
1882,6.0,18,2025-10-17,1,1204.89,entregue
1883,19.0,10,2025-05-26,10,58.95,entregue
1884,6.0,28,2025-04-08,7,1407.9,enviado
1885,45.0,23,2024-09-24,4,3435.48,entregue
1886,28.0,3,2024-01-01,6,2153.91,processando
1887,13.0,9,2026-01-21,9,1856.66,entregue
1888,48.0,24,2025-12-24,9,1833.5,enviado
1889,3.0,5,2026-03-24,10,312.56,enviado
1890,40.0,4,2024-07-05,8,276.76,entregue
1891,25.0,23,2025-11-05,1,1362.81,cancelado
1892,49.0,4,2024-12-08,1,2821.38,entregue
1893,49.0,6,2025-11-20,7,2680.21,entregue
1894,43.0,11,2026-02-24,4,3126.47,entregue
1895,43.0,23,2024-12-17,1,3651.98,entregue
1896,32.0,3,2025-02-15,2,1185.12,enviado
1897,29.0,7,2025-04-03,6,2370.07,cancelado
1898,36.0,5,2024-07-16,4,1487.9,entregue
1899,39.0,4,2026-04-29,10,3699.55,enviado
1900,38.0,10,2024-09-01,9,2038.85,enviado
1901,24.0,20,2024-07-28,5,2191.8,entregue
1902,11.0,1,2026-01-04,4,1165.56,entregue
1903,26.0,27,2024-12-21,7,1441.45,entregue
1904,16.0,19,2024-02-26,3,1935.73,enviado
1905,47.0,12,2025-10-09,2,991.7,enviado
1906,50.0,8,2024-03-24,1,3529.69,entregue
1907,38.0,2,2024-08-08,4,3145.46,cancelado
1908,24.0,15,2024-03-25,4,3278.6,entregue
1909,10.0,6,2025-11-13,10,108.29,cancelado
1910,43.0,4,2024-04-28,6,2229.05,entregue
1911,40.0,22,2024-08-06,8,2477.81,cancelado
1912,3.0,20,2024-12-19,8,1415.79,cancelado
1913,9.0,20,2025-04-24,8,3622.12,entregue
1914,28.0,30,2024-06-25,7,2340.81,entregue
1915,28.0,4,2025-10-03,4,3495.54,entregue
1916,26.0,8,2025-12-08,7,394.44,cancelado
1917,25.0,4,2024-04-05,9,3988.99,entregue
1918,45.0,29,2025-10-22,1,1624.86,entregue
1919,42.0,14,2024-08-17,2,2120.41,entregue
1920,21.0,14,2024-10-31,7,1750.78,entregue
1921,31.0,23,2025-12-30,-5,2954.63,processando
1922,44.0,21,2024-11-22,7,3008.66,enviado
1923,35.0,8,2026-02-28,10,410.15,enviado
1924,4.0,20,2025-06-22,5,3510.5,processando
1925,43.0,3,2024-02-20,2,1129.15,enviado
1926,20.0,27,2025-06-18,1,2444.86,cancelado
1927,48.0,18,2025-01-08,3,865.82,entregue
1928,10.0,8,2024-07-31,6,2811.21,processando
1929,25.0,17,2026-03-05,9,63.27,entregue
1930,30.0,27,2024-09-11,6,1768.58,cancelado
1931,26.0,24,2025-09-07,7,1174.72,enviado
1932,7.0,28,2025-07-02,1,2616.83,enviado
1933,46.0,17,2026-04-02,7,1648.46,entregue
1934,17.0,23,2025-11-26,-9,462.6,processando
1935,0.0,21,2024-12-06,5,3442.37,entregue
1936,5.0,29,2025-06-26,1,938.37,processando
1937,47.0,16,2024-05-26,1,3864.13,enviado
1938,4.0,9,2024-05-02,2,406.71,cancelado
1939,2.0,1,2025-05-31,6,2940.24,processando
1940,40.0,20,2024-07-21,3,1621.12,entregue
1941,46.0,5,2024-08-11,5,3260.71,entregue
1942,22.0,13,2025-11-15,9,3537.66,enviado
1943,22.0,2,2024-11-13,8,1690.14,entregue
1944,16.0,22,2025-04-12,2,3555.48,entregue
1945,4.0,4,2025-06-09,2,3715.82,enviado
1946,11.0,6,2024-08-23,2,3149.64,entregue
1947,47.0,5,2025-07-17,9,585.75,entregue
1948,34.0,11,2024-11-08,2,3660.7, ENTREGUE 
1949,38.0,28,2025-08-27,3,1426.27,enviado
1950,39.0,22,2024-08-19,1,1783.53,entregue
1951,5.0,11,2024-12-14,6,2901.54,cancelado
1952,26.0,16,2024-05-27,9,279.87,entregue
1953,25.0,27,2025-09-07,10,1822.41,entregue
1954,15.0,29,2024-06-26,9,2162.28,entregue
1955,2.0,6,2025-11-05,10,2452.66,processando
1956,1.0,16,2025-12-26,3,1460.26,entregue
1957,49.0,14,2025-03-19,1,3452.06,entregue
1958,42.0,17,2024-04-13,1,2502.96,enviado
1959,22.0,25,2025-03-12,10,1463.57,entregue
1960,28.0,2,2024-01-14,4,2643.49,cancelado
1961,47.0,8,2025-12-20,8,3418.42,entregue
1962,17.0,12,2025-10-25,4,1299.2,entregue
1963,0.0,15,2025-05-10,8,2843.19,entregue
1964,46.0,24,2025-03-28,8,2952.39,processando
1965,28.0,28,2025-06-10,8,2545.07,entregue
1966,22.0,13,2026-04-22,-7,3441.97,enviado
1967,2.0,15,2026-01-03,10,738.72,enviado
1968,38.0,11,2024-06-23,5,2380.17,entregue
1969,0.0,19,2024-11-25,9,2842.61,cancelado
1970,4.0,11,2025-10-08,6,2918.42,entregue
1971,42.0,25,2024-03-14,5,1703.74,entregue
1972,21.0,10,2024-01-26,8,2184.05,enviado
1973,17.0,19,2025-07-22,7,1011.54,entregue
1974,8.0,26,2024-07-25,2,1297.02,entregue
1975,30.0,20,2025-04-11,10,3666.0,entregue
1976,12.0,31,2025-04-10,5,1386.25,processando
1977,8.0,20,2025-07-03,1,2408.57,entregue
1978,4.0,18,2024-10-09,2,3676.88,entregue
1979,8.0,12,2025-08-04,7,1717.29,entregue
1980,34.0,9,2025-07-29,2,1297.13,entregue
1981,17.0,2,2026-04-21,4,2536.29,entregue
1982,0.0,10,2024-02-14,1,1237.94,processando
1983,7.0,23,2024-06-28,9,3943.18,processando
1984,20.0,15,2025-11-03,4,2585.49,enviado
1985,49.0,14,2026-01-21,8,3562.81,processando
1986,49.0,17,2024-08-19,3,1577.58, ENTREGUE 
1987,20.0,17,2024-12-26,7,-2255.27,cancelado
1988,10.0,28,2026-04-16,10,1586.13,entregue
1989,44.0,15,2025-11-16,3,398.83,entregue
1990,6.0,30,2024-12-19,8,2038.23,entregue
1991,16.0,13,2024-01-17,4,381.2,cancelado
1992,45.0,30,2025-12-06,10,1218.27,processando
1993,4.0,3,2025-03-05,8,1723.95,enviado
1994,47.0,28,2025-05-05,6,312.5,entregue
1995,36.0,9,2025-06-25,3,376.69,enviado
1996,5.0,12,2024-04-23,1,3372.07,cancelado
1997,2.0,21,2025-07-01,8,2112.41,entregue
1998,41.0,19,2025-07-07,10,2644.22,entregue
1999,23.0,26,2025-06-09,9,3749.24,entregue
2000,42.0,21,2024-05-30,10,1774.74, ENTREGUE 
